order_id,user_id,session_id,event_id,order_type,ticker,purchase_amount_krw,price_per_share_krw,fractional_shares,integer_shares,commission_krw,status,error_code,order_timestamp
ORD_731a8f987c14,USR_6d4f78acc46a,SES_c52d036f8f77,EVT_bb9d2cb3a813,integer,PLTR,720000,80000,,9,1800,success,,2025-03-04 23:31:38.321000
ORD_7b1ba19ab4f1,USR_0f9e1295d434,SES_62710751165b,EVT_403ab8ad7d06,integer,GOOGL,720000,240000,,3,1800,success,,2025-03-02 08:28:23.423000
ORD_e533bfb42e0f,USR_418e87c62ed9,SES_4d3fc7f2314e,EVT_9d8e3817fcac,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-02 07:14:48.490000
ORD_52ee04821017,USR_c98cc98bf09f,SES_319c7e7d4b6d,EVT_4b7e759ff953,integer,TSLA,560000,280000,,2,1400,success,,2025-03-03 22:25:47.320000
ORD_61f1281e7959,USR_1548fbbf6273,SES_764b5d85c624,EVT_35168dc56971,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-01 14:50:48.007000
ORD_bad030c5a358,USR_9b1d22595553,SES_1c31768a5c5c,EVT_c3fc7cc8c421,integer,TSLA,1400000,280000,,5,3500,success,,2025-03-01 22:34:13.924000
ORD_140328f98520,USR_c02401370a3e,SES_18a1fe840dc8,EVT_129cb0c911d9,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-06 19:48:27.641000
ORD_33ea5ceca25a,USR_d1f21506de9e,SES_27f5ab76eace,EVT_72ef1205a04f,integer,NVDA,900000,900000,,1,2250,success,,2025-03-04 23:31:45.551000
ORD_40e897498583,USR_0eb602b1da15,SES_1f0c99ac7f70,EVT_69c47a868197,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-01 08:03:46.634000
ORD_1a9139e0c808,USR_e3b134fab682,SES_cc49a3e29d7e,EVT_8970c083dd5e,fractional,TQQQ,21000,75000,0.28,,52,success,,2025-03-06 12:21:27.777000
ORD_c5906dc832ee,USR_c514c3a04d2c,SES_a70a5f4226d4,EVT_4250ca028364,integer,NVDA,6300000,900000,,7,15750,success,,2025-03-06 14:40:30.117000
ORD_3cc249fd4cf4,USR_4600cde93e6f,SES_cabc354b2b3e,EVT_5e9853b1ef17,integer,MSFT,1560000,520000,,3,3900,success,,2025-03-04 11:03:00.419000
ORD_7edd2782a70d,USR_b4b6919b6989,SES_278461f59295,EVT_6a049f4a6a9f,fractional,NVDA,20000,900000,0.0222,,50,success,,2025-03-04 23:39:47.763000
ORD_06ce0203b360,USR_dc5733b32cd4,SES_4dd6734c914f,EVT_5a52710b58e6,fractional,NVDA,30000,900000,0.0333,,75,success,,2025-03-06 08:57:35.304000
ORD_8deb618114ef,USR_817a43cda11e,SES_1224d08be1ae,EVT_8682ed9bc7c9,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-07 23:20:47.387000
ORD_6cb9b21183c0,USR_4ca033eb6cff,SES_7d809adce934,EVT_736d63112bf0,integer,PLTR,160000,80000,,2,400,success,,2025-03-03 16:37:40.508000
ORD_20f57f1a7cbc,USR_15d2df3895b5,SES_2b504471ae57,EVT_26ece4bb99e5,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-02 21:37:08.279000
ORD_014f3ebe1939,USR_6300dee1fbdd,SES_4095e8fce740,EVT_8b2a641e6f65,integer,PLTR,160000,80000,,2,400,success,,2025-03-07 11:35:34.832000
ORD_e2a8cab30874,USR_59abb81c8a11,SES_d08da12eeb69,EVT_e3a400fda674,integer,MSFT,1560000,520000,,3,3900,success,,2025-03-06 10:47:53.737000
ORD_c92701cd5f9f,USR_e09656320efe,SES_326c7a1e8048,EVT_4e9c5e160b2e,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-02 14:03:31.417000
ORD_fb569a73575a,USR_f52ad345ca9e,SES_38e0651cbd8b,EVT_0070518b7074,integer,AAPL,500000,250000,,2,1250,success,,2025-03-04 17:45:13.851000
ORD_2afb2e482cd0,USR_00135e2c84fa,SES_ebcece965274,EVT_65435aedbee5,fractional,TQQQ,5000,75000,0.0667,,12,success,,2025-03-04 21:00:58.354000
ORD_8a45c8fb0c28,USR_8fe90e5b889a,SES_582bb514114b,EVT_2a1aad2bb5bd,integer,AAPL,2000000,250000,,8,5000,success,,2025-03-03 23:21:38.229000
ORD_bb070d570eb9,USR_a99ee4dcf393,SES_7de2471fc6e1,EVT_fc8267f77604,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-04 23:11:20.399000
ORD_17d73aad1dca,USR_a0b797ba9fdb,SES_f064d87f648c,EVT_1e6f7db2733c,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-03 07:50:50.749000
ORD_ed2d907a1a70,USR_1583029ce3ba,SES_d595c89e62b3,EVT_929bdb027e75,integer,MSFT,520000,520000,,1,1300,success,,2025-03-01 22:26:58.489000
ORD_54c4a89d0329,USR_a32239039146,SES_2046cad8d30b,EVT_a972421a75df,integer,TSLA,1400000,280000,,5,3500,success,,2025-03-05 12:29:21.009000
ORD_f176a84b5ed4,USR_36d78daf2258,SES_922cb401da79,EVT_048c07a4c0c7,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-05 08:17:56.912000
ORD_389f1c454058,USR_d0cfd4b477e5,SES_e1d16a0ae4ac,EVT_26f7ed1cc303,integer,MSFT,2080000,520000,,4,5200,success,,2025-03-06 18:50:06.235000
ORD_47dc77f86d1c,USR_48c702129d55,SES_8d621d342438,EVT_0fcedeb015b3,integer,TSLA,280000,280000,,1,700,success,,2025-03-03 23:55:46.718000
ORD_c69ba6626a62,USR_75dc382d1a34,SES_39bde579bb93,EVT_8219ff56a4bb,integer,NVDA,1800000,900000,,2,4500,success,,2025-03-02 20:54:10.328000
ORD_682f3edf094c,USR_116c95cff198,SES_1ee25fab7be9,EVT_9c85d6fe44d3,integer,NVDA,9000000,900000,,10,22500,success,,2025-03-02 08:18:26.308000
ORD_578a2ba52286,USR_80be20476315,SES_f1a1a41688df,EVT_a239455fb79d,integer,NVDA,4500000,900000,,5,11250,success,,2025-03-04 16:51:29.594000
ORD_d8bd42fa543e,USR_e3f4bd9ce438,SES_b5d16acabcb6,EVT_25bb9134dd00,integer,TSLA,840000,280000,,3,2100,success,,2025-03-07 23:03:15.198000
ORD_c564ac2af03a,USR_d537ce8f500a,SES_9319aca42e63,EVT_ce89071fddad,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-02 02:14:40.236000
ORD_7f3caeb3573c,USR_1e143e977513,SES_63b695d6eece,EVT_a79709be5411,integer,PLTR,640000,80000,,8,1600,success,,2025-03-03 02:05:53.890000
ORD_3a2951f4f08f,USR_94606f467116,SES_1754e7519f43,EVT_c59a2321e33a,integer,AAPL,2500000,250000,,10,6250,success,,2025-03-07 12:46:52.728000
ORD_4af0b3224078,USR_b997abf22679,SES_62b2f359d9a2,EVT_8934c619a840,integer,TSLA,1120000,280000,,4,2800,success,,2025-03-05 19:33:22.807000
ORD_5b9d4ce4ea6c,USR_07dcb402e57b,SES_038d5a8ca386,EVT_57173be9ef16,integer,AAPL,250000,250000,,1,625,success,,2025-03-05 20:23:23.552000
ORD_488a77a277fe,USR_4798cb332748,SES_73a4ae15a427,EVT_6e1b12478e56,integer,MSFT,5200000,520000,,10,13000,success,,2025-03-07 23:05:10.164000
ORD_1382fc76994f,USR_daef814ad624,SES_ebe3dd494bf7,EVT_1436d7cf595e,integer,TSLA,1400000,280000,,5,3500,canceled,잔고부족,2025-03-05 07:10:59.067000
ORD_71629a95834f,USR_6292b27c8789,SES_51ccaf762236,EVT_0787dfabcac1,integer,NVDA,900000,900000,,1,2250,fail,한도초과,2025-03-05 14:33:07.403000
ORD_1f3967444218,USR_5ad0baed59bd,SES_9d0da9827641,EVT_367ff4ff992c,fractional,TSLA,19000,280000,0.0679,,48,success,,2025-03-06 12:52:07.821000
ORD_d76384ab7ee3,USR_ce0c05b592b8,SES_939a46dbcd1f,EVT_4e85ddaa7bcc,integer,TSLA,840000,280000,,3,2100,success,,2025-03-05 23:40:41.005000
ORD_c4508a2ff055,USR_d0c5d8801115,SES_8b8999d543e8,EVT_d2653a3b5137,integer,PLTR,480000,80000,,6,1200,success,,2025-03-01 23:05:58.804000
ORD_18275d79303c,USR_c354404c2129,SES_f21a70ebb83b,EVT_d845e5e8ac4e,integer,TSLA,280000,280000,,1,700,success,,2025-03-05 20:54:13.620000
ORD_027c55d574b2,USR_cd5a7c9f7a37,SES_1119e4799717,EVT_ce4456e3bf50,integer,AAPL,2250000,250000,,9,5625,success,,2025-03-06 08:54:54.756000
ORD_a3ddbc43c760,USR_66725c2d4e0c,SES_c7a76ffdef0d,EVT_f8a759c874ff,integer,GOOGL,1440000,240000,,6,3600,success,,2025-03-06 08:45:24.999000
ORD_9805e07debe6,USR_283afdc6e615,SES_9e850b6ffaab,EVT_bbdc7fd0ebda,integer,TSLA,1400000,280000,,5,3500,success,,2025-03-03 16:33:24.725000
ORD_a741b5df59ab,USR_c48f380960ac,SES_00cffffc05f5,EVT_a8c1e002c27e,integer,MSFT,2080000,520000,,4,5200,success,,2025-03-02 23:39:50.992000
ORD_38fc3317fb76,USR_b7a71b7a9550,SES_dd3b531c1514,EVT_04f13d061715,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-06 03:46:40.842000
ORD_54a6a37dd6ae,USR_7cf99d0b283f,SES_8899c3fb3912,EVT_dc89a3ac6169,integer,GOOGL,1680000,240000,,7,4200,success,,2025-03-07 23:13:31.732000
ORD_f0d00f976cf5,USR_9de1544323df,SES_67ad90ed3be9,EVT_1a860ce6504f,integer,QQQ,580000,580000,,1,1450,success,,2025-03-03 12:40:57.365000
ORD_0ce575827a1e,USR_3c43f8008b68,SES_2184a9634711,EVT_10144ecef80b,integer,GOOGL,720000,240000,,3,1800,success,,2025-03-03 19:38:36.239000
ORD_2bbe7b4b43b8,USR_6e7b1e566f9d,SES_81491c4f86d4,EVT_488ca9ad6ca3,integer,GOOGL,720000,240000,,3,1800,fail,네트워크오류,2025-03-04 22:10:09.302000
ORD_f9e256b4d5c0,USR_5b3b4e97fdbe,SES_f37fe37a25e7,EVT_b683c5274d09,integer,AAPL,2250000,250000,,9,5625,success,,2025-03-02 02:36:20.077000
ORD_9f7ba925ac12,USR_1cbb4a56ed83,SES_1e875a735122,EVT_759eee7369e9,integer,NVDA,4500000,900000,,5,11250,success,,2025-03-01 22:48:26.607000
ORD_e2a675cb4c0f,USR_7169326b9ed0,SES_0cb97ab41c75,EVT_2ee71bfba032,integer,TSLL,150000,15000,,10,375,success,,2025-03-07 12:31:55.317000
ORD_c102d8a5a4d5,USR_b2b1fbb97df4,SES_cfa843c84e77,EVT_3aece77f8ca0,fractional,PLTR,29000,80000,0.3625,,72,success,,2025-03-03 15:48:45.129000
ORD_1726be74defd,USR_f0db8e8d1c1d,SES_37f83b0b7d34,EVT_ba9da24961d9,integer,PLTR,240000,80000,,3,600,fail,한도초과,2025-03-04 23:07:19.891000
ORD_49ce4a3f37d8,USR_ea0c970a584a,SES_f44f57121815,EVT_818c26b6f8e8,integer,NVDA,2700000,900000,,3,6750,success,,2025-03-06 02:46:22.684000
ORD_7554dd05a268,USR_1384a49e713e,SES_245b253aedd3,EVT_a0f7e6e2c6c0,integer,AAPL,1000000,250000,,4,2500,success,,2025-03-05 18:48:48.526000
ORD_bcd3b11efd11,USR_54f095d9ba68,SES_9c004a19e53f,EVT_b3408d6f148c,integer,TQQQ,300000,75000,,4,750,success,,2025-03-01 23:21:39.490000
ORD_f7a7e7088520,USR_25ff9e341781,SES_c93d4be8da11,EVT_476809d4a1d8,integer,TSLA,840000,280000,,3,2100,success,,2025-03-06 22:03:54.901000
ORD_4381f41cab05,USR_60482f9bcf69,SES_26afb3ff48c4,EVT_0c0a4399d4d8,integer,MSFT,3640000,520000,,7,9100,success,,2025-03-03 08:15:27.586000
ORD_7774d36719dc,USR_e6a4ef2b91b6,SES_3b11bd0860a7,EVT_9b6ea9b95b9c,integer,IONQ,200000,40000,,5,500,success,,2025-03-05 08:57:40.362000
ORD_3fab4c9c942b,USR_4ad69601e8bb,SES_4aec8bfd2e8e,EVT_67c0bafed5fb,integer,TSLA,840000,280000,,3,2100,success,,2025-03-06 23:04:50.161000
ORD_250ef1d6ea6c,USR_f668b2d7ca03,SES_6e1f9b6cda43,EVT_d31538bd9c97,integer,TQQQ,675000,75000,,9,1688,success,,2025-03-07 18:11:30.843000
ORD_fe6cf7a9edb5,USR_05fda730c4f4,SES_4e4cd8e4121c,EVT_59f8e0c6ffc1,integer,TSLA,280000,280000,,1,700,success,,2025-03-01 12:26:48.866000
ORD_be97c7f18e19,USR_faecf4544749,SES_eabd7ed840f6,EVT_a404a484e6f1,integer,TSLA,840000,280000,,3,2100,success,,2025-03-05 23:46:48.846000
ORD_7d98a40214d5,USR_e3c1b4027c0e,SES_36114e770aa6,EVT_d529179458e6,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-06 16:22:12.626000
ORD_28c49dc60634,USR_45a8d8dc4134,SES_460247fbabf4,EVT_acd9ef2b11f0,integer,IONQ,280000,40000,,7,700,success,,2025-03-02 22:46:27.786000
ORD_bc2f9f6bfa03,USR_f5d92091317b,SES_aa07756d0511,EVT_85f161d24dcf,integer,PLTR,480000,80000,,6,1200,success,,2025-03-02 12:58:43.119000
ORD_aef56daba859,USR_22e146185c0f,SES_cc8b450b1bee,EVT_be63f0f23b17,integer,TSLA,1400000,280000,,5,3500,success,,2025-03-03 20:25:30.663000
ORD_dba32baf8f91,USR_081df913aaf6,SES_6ba142d795b3,EVT_0990e4642abf,integer,TSLA,280000,280000,,1,700,success,,2025-03-04 18:07:59.284000
ORD_4bc8945862c1,USR_22ee597b75eb,SES_f7521738360c,EVT_20c3da6bdf7b,integer,TQQQ,750000,75000,,10,1875,success,,2025-03-07 10:13:16.479000
ORD_d7e79251f39c,USR_7c927a922573,SES_85450aec0617,EVT_20460c3432ed,integer,PLTR,560000,80000,,7,1400,success,,2025-03-05 23:31:24.386000
ORD_0639cbfdfaab,USR_695816403761,SES_eabd8b9065ee,EVT_1a637bfd00bc,integer,IONQ,160000,40000,,4,400,success,,2025-03-04 23:15:10.483000
ORD_2cb06dad3865,USR_4ffbee327a0b,SES_03f514c7286f,EVT_0564ae481356,integer,TSLA,840000,280000,,3,2100,success,,2025-03-05 23:21:22.475000
ORD_1a891a0ddcf0,USR_e7f0bd80bea0,SES_978ab7cdeed6,EVT_ce193b4a21f9,integer,TSLA,280000,280000,,1,700,success,,2025-03-04 22:04:59.663000
ORD_7002d404f8af,USR_2dbfda6f6e15,SES_e3a264260064,EVT_7641f25c12d4,fractional,NVDA,9000,900000,0.01,,22,success,,2025-03-06 22:30:18.254000
ORD_4b33dab35023,USR_caf624a81148,SES_29343293aaee,EVT_bac7b151c4a2,integer,NVDA,4500000,900000,,5,11250,success,,2025-03-02 13:28:33.702000
ORD_34ebecb885c2,USR_423448cd3176,SES_98f4c2f3cf5f,EVT_ecc707bbfa4f,integer,IONQ,200000,40000,,5,500,success,,2025-03-05 11:31:40.934000
ORD_56af7e054819,USR_f0022593923e,SES_bea6cea7666d,EVT_69a098310970,fractional,IONQ,54000,40000,1.35,,135,success,,2025-03-07 12:40:07.266000
ORD_e6856b1b0521,USR_d818067d041e,SES_a3cb244fa0bc,EVT_650a9acc14a8,integer,AAPL,250000,250000,,1,625,success,,2025-03-02 13:19:54.543000
ORD_0b14e1dd23d9,USR_affaebff6a7f,SES_7c5aaf2a360b,EVT_cba42330b75d,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-05 23:31:44.412000
ORD_619991bde84a,USR_95c69cb0339d,SES_2d9bb79ca439,EVT_04ff0721bf7d,integer,NVDA,4500000,900000,,5,11250,success,,2025-03-07 21:17:28.048000
ORD_2a35ed50d41e,USR_79085757e2c0,SES_9421b1cda7d7,EVT_163deb68c9c0,integer,MSFT,5200000,520000,,10,13000,success,,2025-03-03 22:25:30.765000
ORD_3f40df347336,USR_32356e50270b,SES_5190421c3b24,EVT_a03f54ed30e0,integer,NVDA,9000000,900000,,10,22500,success,,2025-03-07 15:27:47.824000
ORD_27b622f9f082,USR_9e512c3463d1,SES_f139b00fe3b3,EVT_eea72e3b71b5,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-03 22:21:49.240000
ORD_d2203aefbed4,USR_02f355fe7a1a,SES_1f63ad091462,EVT_4be9beda4ab8,integer,NVDA,1800000,900000,,2,4500,success,,2025-03-06 10:17:36.371000
ORD_7d5e3dbfa284,USR_f00fcc34da5e,SES_64ea4da97054,EVT_18fd8d15df89,integer,NVDA,4500000,900000,,5,11250,success,,2025-03-03 23:38:21.037000
ORD_37172da92adc,USR_de0009b0cc31,SES_a3df9fd90385,EVT_a9fd6d4313fc,integer,TQQQ,750000,75000,,10,1875,success,,2025-03-06 08:26:32.493000
ORD_5e86ecdf6aa0,USR_637f754d397e,SES_1f35231b17d9,EVT_84df52c637a3,integer,PLTR,240000,80000,,3,600,success,,2025-03-01 22:55:53.656000
ORD_7e82febd0c1a,USR_be3469f67608,SES_6350d8b956a1,EVT_bc738dc3ed33,integer,AAPL,250000,250000,,1,625,success,,2025-03-05 01:27:03.243000
ORD_9a6666e47c0f,USR_85a87626d80b,SES_381825d3ab3e,EVT_c84ab0e9c19d,integer,TQQQ,375000,75000,,5,938,success,,2025-03-05 08:00:47.063000
ORD_3849d86a4cec,USR_72872fa332a1,SES_04b257515404,EVT_3df3cb8c728c,fractional,MSFT,16000,520000,0.0308,,40,success,,2025-03-05 22:53:56.859000
ORD_a931d718874b,USR_070f5493ebfa,SES_2c8dfcd132d6,EVT_b623ea1f8189,integer,NVDA,9000000,900000,,10,22500,success,,2025-03-03 12:13:00.657000
ORD_51fa0b4bcb68,USR_23bc2f756c81,SES_db2cc36242dd,EVT_4d4f4fc9302e,integer,AAPL,250000,250000,,1,625,success,,2025-03-02 00:48:34.640000
ORD_d37507112959,USR_2da2bc6a6aac,SES_4430578c9df9,EVT_84b3102d5c70,integer,MSFT,4680000,520000,,9,11700,success,,2025-03-05 06:59:40.805000
ORD_dbc20ae55418,USR_d18995247485,SES_84207561d53e,EVT_cceb5e5daf1c,fractional,TSLA,7000,280000,0.025,,18,success,,2025-03-06 12:10:02.228000
ORD_27d6b4e43d26,USR_9416dd750bdc,SES_5d1ef88fb812,EVT_fda4581f9590,integer,NVDA,6300000,900000,,7,15750,success,,2025-03-05 15:55:18.361000
ORD_7eff69e2d82b,USR_3a74cade09a8,SES_a0b1f2c7ab99,EVT_5526cf84198b,integer,IONQ,40000,40000,,1,100,success,,2025-03-01 07:25:35.923000
ORD_424ca736e3ab,USR_02041be996bb,SES_dacdb5f1ab8f,EVT_ecc3fb227d53,integer,TSLA,280000,280000,,1,700,success,,2025-03-02 00:05:08.770000
ORD_9e2e53102def,USR_3b197e01a13c,SES_c888244e9e74,EVT_1f83a7e309db,integer,TQQQ,225000,75000,,3,562,success,,2025-03-05 16:01:02.168000
ORD_0f01b511cde0,USR_7a056c840311,SES_013c7d8e328c,EVT_366e7a2d143f,fractional,TSLA,26000,280000,0.0929,,65,success,,2025-03-03 23:37:11.080000
ORD_a487c9ab482e,USR_205b4600e0bc,SES_83d456477a94,EVT_8a04025e3be6,integer,TQQQ,675000,75000,,9,1688,success,,2025-03-04 15:38:06.188000
ORD_67b4c3d1947f,USR_8ab56cc3f98a,SES_e2b123df7f56,EVT_6c5977cf8fd4,integer,AAPL,1750000,250000,,7,4375,success,,2025-03-04 07:08:27.109000
ORD_6cc2255c4174,USR_3b6c73b91df9,SES_685a55d45145,EVT_43fe9c15c6a8,integer,NVDA,2700000,900000,,3,6750,canceled,잔고부족,2025-03-05 02:46:37.966000
ORD_2c5faa304222,USR_b191ab144ab5,SES_13a3b18e532d,EVT_7b392b1278df,integer,TSLA,840000,280000,,3,2100,canceled,한도초과,2025-03-05 13:46:11.094000
ORD_5b8f5b1dcd00,USR_b9a692e7cf65,SES_c8d5d462912a,EVT_56239cab57c6,integer,MSFT,520000,520000,,1,1300,success,,2025-03-06 22:28:28.769000
ORD_2f8b24b47611,USR_c95a853e4d2a,SES_7ad3d8246950,EVT_a9762de0329c,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-07 12:30:47.271000
ORD_4130a566e7fd,USR_ba3a63cc1044,SES_22a65d20ebdf,EVT_9602acbdc864,integer,TQQQ,750000,75000,,10,1875,success,,2025-03-04 22:34:20.459000
ORD_08901cc81771,USR_6fd74a3c24fc,SES_2de7304ae07d,EVT_6d4bd9a8d736,integer,AAPL,1250000,250000,,5,3125,success,,2025-03-02 23:59:17.002000
ORD_c1738e727214,USR_0f8faae7c010,SES_88dd54219ac5,EVT_131ed3c0e74b,integer,TSLA,1400000,280000,,5,3500,fail,한도초과,2025-03-01 03:40:49.192000
ORD_30b8cf2d98cd,USR_12699ef4e08f,SES_7e95424bc9cf,EVT_84a7074e644b,integer,PLTR,400000,80000,,5,1000,success,,2025-03-05 17:42:09.319000
ORD_080b27aeeb63,USR_0eb12f7dd80e,SES_aeda3aaae791,EVT_78cbbf647f43,integer,NVDA,2700000,900000,,3,6750,success,,2025-03-01 22:04:03.553000
ORD_bca9f4dde275,USR_c9cd8afe81c8,SES_64fdfbb98312,EVT_40ba100053d2,integer,TSLA,840000,280000,,3,2100,success,,2025-03-01 06:57:11.247000
ORD_dc0697fdb5e1,USR_a4a56ce74dd3,SES_860d24b1cfdb,EVT_f18e8fac9a4a,integer,MSFT,1040000,520000,,2,2600,success,,2025-03-03 06:04:01.557000
ORD_88afbc2c0e13,USR_eda29a76a1cf,SES_a8a236a74211,EVT_063ca6e2a0b8,integer,NVDA,1800000,900000,,2,4500,success,,2025-03-05 17:52:00.930000
ORD_83cfff8bfa9c,USR_9e601e753487,SES_30b13e79881b,EVT_a636b41ae0c1,integer,TSLA,1680000,280000,,6,4200,success,,2025-03-07 20:09:59.438000
ORD_f91e6d05fbaa,USR_9b4bd20da9a6,SES_64864e4e7a7e,EVT_36b80298f230,integer,PLTR,80000,80000,,1,200,success,,2025-03-06 20:31:11.900000
ORD_564a78fccbeb,USR_352b1dd93464,SES_cefe1c55cab4,EVT_dff738e2174f,integer,IONQ,400000,40000,,10,1000,success,,2025-03-06 00:29:48.323000
ORD_9cf77ba1fea7,USR_9ab13b808ffd,SES_147967140cd0,EVT_15e3fb07d80d,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-07 07:44:37.017000
ORD_7c9d2dd9b348,USR_c1de6a9e953c,SES_87c3173d96c8,EVT_042f4f62f694,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-05 12:12:13.797000
ORD_c24dad601ac1,USR_0f66422b9186,SES_117294ea0ce9,EVT_483990616e63,integer,TSLA,2240000,280000,,8,5600,success,,2025-03-03 06:07:58.137000
ORD_f62d37c11192,USR_3c8ba1c094b4,SES_8853cddb4f72,EVT_a4ea38fbbe9d,integer,AAPL,2500000,250000,,10,6250,success,,2025-03-01 22:14:31.621000
ORD_b720a5e954fd,USR_c6372be2d27f,SES_d3b6110a68bc,EVT_ddcd9c064b65,integer,TSLA,280000,280000,,1,700,success,,2025-03-06 07:19:28.265000
ORD_b6dd287452ca,USR_e2c7892093bc,SES_b26bf1a1b4c6,EVT_856ec2867092,integer,QQQ,5220000,580000,,9,13050,success,,2025-03-05 11:37:16.264000
ORD_b76f7a664701,USR_6a5203a9c05c,SES_55686b390c83,EVT_1a58e5752414,fractional,PLTR,9000,80000,0.1125,,22,success,,2025-03-03 08:16:10.833000
ORD_60e64f4077e1,USR_c3984da791ad,SES_5e85a17ffe38,EVT_ccf0983cbc89,integer,GOOGL,1680000,240000,,7,4200,canceled,잔고부족,2025-03-03 16:17:01.363000
ORD_63a16e744beb,USR_7127b1aea6b9,SES_cda12c974b0e,EVT_f8d544212a8b,fractional,MSFT,18000,520000,0.0346,,45,success,,2025-03-03 18:43:33.147000
ORD_7b63cbf6b9e7,USR_5fbca92cb216,SES_c998c9f5e344,EVT_105165958509,integer,NVDA,1800000,900000,,2,4500,success,,2025-03-07 01:01:16.858000
ORD_a07ba4a2abe9,USR_3f7d8f8c0185,SES_561b71f0e341,EVT_45e7250e0730,integer,NVDA,4500000,900000,,5,11250,success,,2025-03-05 22:30:33.119000
ORD_b9d97727541f,USR_250e17622344,SES_fe5a299e71b5,EVT_798ae8b453d1,integer,GOOGL,960000,240000,,4,2400,success,,2025-03-04 12:48:16.021000
ORD_d2e8ef749826,USR_b9301253f36c,SES_ba592ee384da,EVT_ae28961a4fc6,integer,MSFT,520000,520000,,1,1300,success,,2025-03-05 23:28:25.209000
ORD_e5e224877b96,USR_7cbf1f3f617e,SES_552b1577acbe,EVT_d25e945cb553,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-05 22:20:16.532000
ORD_5dd369b33bbd,USR_5a3bb3b201a8,SES_30af85436056,EVT_4754da1e8ea2,integer,MSFT,4680000,520000,,9,11700,success,,2025-03-06 03:02:08.965000
ORD_1cec0e3ce708,USR_3b38cf65dfa1,SES_2a39fa498958,EVT_e5b00db88e68,integer,QQQ,580000,580000,,1,1450,success,,2025-03-07 01:59:48.867000
ORD_e6d764137ee5,USR_64a3c3a9650f,SES_3254443e316d,EVT_ea1b3172a08a,integer,PLTR,320000,80000,,4,800,success,,2025-03-02 22:23:49.806000
ORD_b1ad4c1be5c3,USR_ab83c2356fca,SES_3beddd40d5f7,EVT_bc8505bb7a85,integer,GOOGL,1920000,240000,,8,4800,success,,2025-03-05 22:17:59.870000
ORD_57da0fd58b03,USR_37025645e87e,SES_7446da38c58e,EVT_6bd1ad95697d,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-07 22:44:33.077000
ORD_f7753cbd8064,USR_a014d226bae2,SES_a36f60873f81,EVT_538fc3997314,integer,AAPL,1500000,250000,,6,3750,success,,2025-03-06 01:08:32.370000
ORD_8ee43f44be4b,USR_0f4c912ba125,SES_b810397ffdbc,EVT_de8de17c8f26,integer,NVDA,7200000,900000,,8,18000,success,,2025-03-06 05:06:49.925000
ORD_78507eb04366,USR_a41f0aec22d3,SES_1c3f1dd05582,EVT_9b19e977c2a9,integer,TSLA,2520000,280000,,9,6300,success,,2025-03-02 04:29:48.931000
ORD_70fe77c462e6,USR_54a8e6bce881,SES_af70b872375b,EVT_28aeefd1703f,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-07 23:30:08.052000
ORD_37b28d90561b,USR_59ed84879011,SES_6c1b0eb4cedd,EVT_ce67986bba1c,integer,TSLA,840000,280000,,3,2100,success,,2025-03-03 08:12:31.613000
ORD_6babcad55b25,USR_bca4cbdcc6f7,SES_dc68c30522ed,EVT_640175221c69,integer,NVDA,8100000,900000,,9,20250,success,,2025-03-01 08:30:50.680000
ORD_3fce1f2dca8d,USR_8092b7ea2d4f,SES_665517871433,EVT_0c92e3e57f67,integer,MSFT,1560000,520000,,3,3900,success,,2025-03-05 23:18:07.362000
ORD_50ecaf9990d5,USR_e4c04959f3ea,SES_82cc9a839ac4,EVT_ae8b2a04cbe5,integer,GOOGL,480000,240000,,2,1200,success,,2025-03-07 03:34:00.853000
ORD_d8382b275d9f,USR_08056f16b13f,SES_b34ce0cea9bf,EVT_7ef99336cd2b,integer,TSLL,90000,15000,,6,225,success,,2025-03-01 02:45:33.400000
ORD_b4b98f07146c,USR_b72b9f4ae142,SES_031daf38d1b6,EVT_55f3ce208a4f,integer,TSLA,2800000,280000,,10,7000,success,,2025-03-04 23:20:10.487000
ORD_3c10ad3e248e,USR_2d9ba4b8762f,SES_8ea11d80e1d5,EVT_4b692fdd28d1,integer,TQQQ,75000,75000,,1,188,success,,2025-03-01 05:33:43.427000
