user_id,experiment_group,gender,age_group,device_type,investment_type,acquisition_channel,first_trade_date,total_trade_count,is_first_fractional_exp
USR_ec89050dc4f7,B,M,20대,ios,안정형,organic,2024-06-13,177,True
USR_8b2384ecf9e5,B,F,30대,android,안정추구형,ad,2025-01-03,154,False
USR_da0e0685522f,B,M,30대,ios,공격투자형,search,2024-04-05,89,True
USR_16dd42967d8c,B,M,40대,android,위험중립형,ad,2025-02-16,136,True
USR_305406f9f872,B,M,20대,android,위험중립형,ad,2024-07-25,129,False
USR_0365d65f0b02,B,M,30대,android,위험중립형,organic,2024-12-08,5,False
USR_96d27b42c510,B,F,40대,android,적극투자형,ad,2024-09-10,44,True
USR_7e9def2dea8a,B,M,20대,ios,적극투자형,ad,2024-11-10,160,False
USR_444b5e5d7ccb,B,M,30대,ios,위험중립형,organic,2025-01-28,122,False
USR_6031b54c2a44,B,F,30대,ios,공격투자형,ad,2024-06-25,28,False
USR_e66c703ab26d,B,M,20대,ios,공격투자형,ad,2024-07-22,39,True
USR_79dab4e8157c,B,M,40대,ios,안정추구형,search,2024-10-02,150,True
USR_36667e4756af,B,F,20대,ios,위험중립형,organic,2024-12-31,16,True
USR_1b62760c8942,B,M,30대,android,공격투자형,search,2024-12-07,92,False
USR_0e687ca7c9fc,B,F,20대,ios,적극투자형,ad,2024-11-14,132,True
USR_a6bc883eb644,B,M,30대,android,안정추구형,ad,2024-10-18,131,False
USR_ce0774a11bee,B,M,50대이상,android,안정형,organic,2024-08-11,188,True
USR_39d564eedbdd,B,F,30대,android,위험중립형,organic,2024-07-03,53,True
USR_0ed50fb170d2,B,M,30대,android,공격투자형,organic,2024-05-09,191,True
USR_4f1c6020c898,B,F,30대,ios,위험중립형,organic,2024-06-05,12,True
USR_dbac6d20ee17,B,M,30대,ios,공격투자형,organic,2024-10-13,57,False
USR_85aabb7fc99b,B,M,20대,ios,공격투자형,organic,2024-09-17,119,False
USR_82986df35622,B,M,20대,android,공격투자형,ad,2024-09-09,104,True
USR_0aeb34fadb1c,B,M,30대,android,위험중립형,organic,2024-09-11,124,False
USR_75ebf0bb9c56,B,M,30대,android,적극투자형,search,2025-01-26,29,False
USR_05e9cf418cb7,B,F,40대,ios,공격투자형,ad,2024-08-17,117,True
USR_e875b914d371,B,M,30대,ios,공격투자형,organic,2024-09-03,110,False
USR_b579fdf84608,B,F,30대,ios,안정추구형,organic,2024-03-09,107,False
USR_db740f354e6d,B,F,40대,ios,안정추구형,organic,2025-01-03,25,False
USR_c2e1a7b39210,B,M,30대,ios,안정형,ad,2025-01-01,77,True
USR_90003e5140f4,B,M,20대,ios,위험중립형,search,2024-11-24,95,True
USR_805ff0a101b0,B,M,20대,android,공격투자형,ad,2024-12-22,73,True
USR_2b9ee1f2d74d,B,M,20대,ios,위험중립형,organic,2024-05-18,43,True
USR_69b0d781ba3c,B,F,30대,android,위험중립형,ad,2025-01-09,55,True
USR_181fa85a598e,B,M,20대,ios,적극투자형,search,2024-05-30,130,False
USR_07fdfc2c1178,B,M,30대,android,적극투자형,ad,2024-08-23,66,False
USR_0e71df11313f,B,M,30대,android,안정형,organic,2024-10-27,60,False
USR_050da5897bda,B,M,30대,android,위험중립형,ad,2024-07-21,1,True
USR_2aa0dcc275f0,B,F,20대,android,공격투자형,search,2025-01-13,198,False
USR_3187ab2688a8,B,M,40대,ios,위험중립형,ad,2024-12-25,16,True
USR_a59132957815,B,M,30대,android,적극투자형,organic,2024-05-19,73,False
USR_900b9b189155,B,M,30대,ios,적극투자형,ad,2025-01-09,154,False
USR_8c547c1598c5,B,F,20대,ios,적극투자형,organic,2024-05-01,58,False
USR_1b90acb8d488,B,F,30대,ios,안정추구형,organic,2024-04-14,87,True
USR_cc65f9e51aba,B,M,30대,android,적극투자형,organic,2025-01-02,112,True
USR_e138cf35a256,B,M,30대,ios,적극투자형,ad,2024-07-19,141,False
USR_2a1f00b66a0a,B,M,50대이상,android,위험중립형,organic,2024-05-18,162,True
USR_3078627e180f,B,M,40대,ios,공격투자형,ad,2024-07-28,10,True
USR_4eeb20b7d7d2,B,M,30대,android,안정형,organic,2024-10-28,78,False
USR_8181a52eac9f,B,M,20대,android,적극투자형,ad,2024-08-20,199,False
USR_549b85fd32b2,B,M,30대,ios,공격투자형,ad,2024-05-15,192,False
USR_017f2a64b61a,B,M,30대,android,안정추구형,organic,2024-04-06,6,True
USR_d58af4790c82,B,M,40대,ios,안정추구형,organic,2024-07-26,57,True
USR_4c5bf8dce58f,B,M,30대,ios,적극투자형,organic,2024-04-09,24,True
USR_b3fd6dcabc78,B,M,50대이상,ios,적극투자형,organic,2024-05-29,127,False
USR_38f990f8b113,B,F,20대,ios,적극투자형,ad,2024-04-22,171,False
USR_2f37a6a37083,B,M,40대,ios,안정형,ad,2025-01-20,135,False
USR_dc1c5a32ff01,B,M,20대,ios,안정형,ad,2025-01-20,186,False
USR_22e6b83ddd77,B,F,20대,ios,적극투자형,organic,2024-12-04,130,True
USR_3ae606fcfd94,B,M,40대,android,공격투자형,organic,2024-08-02,193,True
USR_1aaf8f56a55c,B,F,20대,android,위험중립형,search,2024-05-29,55,False
USR_2f9b756d0ec4,B,M,30대,ios,안정형,ad,2024-06-01,99,False
USR_15a01c6f5ab2,B,F,30대,ios,안정추구형,search,2024-10-12,166,True
USR_5db507acb469,B,F,40대,ios,공격투자형,search,2024-07-31,161,False
USR_8fa4bcfcbcfb,B,F,20대,android,적극투자형,organic,2024-12-21,32,True
USR_5cb66da3b223,B,F,30대,ios,위험중립형,search,2024-03-14,23,True
USR_9cfc95755703,B,F,30대,android,안정형,ad,2024-08-09,42,False
USR_aed861cf2946,B,F,20대,android,안정추구형,search,2024-05-30,143,False
USR_80e42af4420b,B,M,40대,ios,공격투자형,search,2024-07-30,173,True
USR_7cefe3464613,B,F,20대,android,적극투자형,organic,2024-08-30,60,True
USR_d10c12d10809,B,F,50대이상,ios,위험중립형,organic,2024-12-20,121,False
USR_5e0630f1d81a,B,F,30대,ios,위험중립형,ad,2024-03-18,62,True
USR_5bc681c557b2,B,M,20대,android,공격투자형,search,2024-09-07,130,False
USR_f007d41c0c0c,B,M,20대,android,안정추구형,organic,2024-10-16,96,True
USR_492e50768247,B,F,30대,android,안정형,organic,2024-07-07,18,False
USR_a138c53c6352,B,F,30대,ios,위험중립형,search,2024-10-22,182,False
USR_b0a89472a205,B,M,30대,ios,위험중립형,ad,2024-04-05,36,False
USR_0c76cc91ccc3,B,M,30대,ios,안정추구형,search,2024-12-21,73,False
USR_195db64b9553,B,M,30대,ios,적극투자형,ad,2025-02-27,106,True
USR_36ddf8a812cf,B,F,30대,android,안정형,organic,2024-11-05,12,True
USR_6faa4e9a68bd,B,M,30대,android,적극투자형,organic,2024-12-03,3,False
USR_c09d05687861,B,F,30대,ios,적극투자형,ad,2024-09-21,117,False
USR_2dd9e332b781,B,M,30대,android,안정형,organic,2024-07-15,173,True
USR_b510fccb8eb0,B,M,30대,ios,안정추구형,organic,2024-04-29,196,True
USR_da8dd8a3c5f5,B,F,40대,android,위험중립형,organic,2024-12-17,98,True
USR_427f2d26c9a1,B,M,40대,android,공격투자형,organic,2024-09-24,95,True
USR_516d5a95ffbc,B,M,20대,ios,적극투자형,organic,2024-09-08,177,True
USR_293bc8cee134,B,M,40대,ios,적극투자형,organic,2024-04-29,186,True
USR_12101f6c146d,B,M,40대,ios,위험중립형,ad,2024-08-17,114,False
USR_569736d3798f,B,F,40대,android,적극투자형,organic,2024-11-09,71,False
USR_978e607d46b6,B,F,50대이상,android,안정형,ad,2024-03-21,95,True
USR_a35a1d55b89e,B,M,30대,android,적극투자형,ad,2024-12-21,56,True
USR_cc31a4108838,B,F,20대,ios,안정추구형,organic,2024-03-25,12,True
USR_0c1b7f0c7fac,B,M,30대,android,위험중립형,organic,2024-10-04,181,False
USR_294bcd5460dd,B,M,30대,android,적극투자형,search,2024-08-23,48,False
USR_87ca976e952c,B,F,40대,ios,위험중립형,organic,2024-04-23,142,False
USR_0efceed9d383,B,M,50대이상,android,공격투자형,organic,2024-09-21,88,True
USR_823562823031,B,M,50대이상,android,위험중립형,organic,2024-06-05,113,True
USR_f9fb11d753b3,B,F,20대,android,안정형,organic,2024-04-17,27,True
USR_b52384a73845,B,M,40대,ios,위험중립형,ad,2024-08-13,104,True
USR_4fc0f0c67abe,B,M,30대,android,위험중립형,search,2024-06-11,147,True
USR_a27919e9f177,B,F,30대,ios,적극투자형,search,2024-05-27,138,False
USR_adbae0a281be,B,M,20대,android,적극투자형,ad,2024-03-30,141,False
USR_d7b8288cdc5d,B,F,50대이상,ios,적극투자형,organic,2024-08-17,20,True
USR_b13632a9a6ab,B,M,20대,ios,적극투자형,organic,2024-11-21,165,True
USR_090229e8df91,B,F,30대,ios,안정형,organic,2024-09-30,100,False
USR_4404c0f696bf,B,M,20대,android,적극투자형,organic,2025-01-27,26,False
USR_17719fa1ca19,B,F,20대,android,적극투자형,organic,2024-09-11,76,True
USR_934159152b48,B,F,30대,ios,안정추구형,search,2024-10-11,140,False
USR_56209749c08d,B,F,20대,android,위험중립형,organic,2024-12-10,132,False
USR_8d4b768e2436,B,F,20대,ios,안정추구형,organic,2025-01-15,110,True
USR_72c9dd703b69,B,M,30대,android,공격투자형,organic,2024-06-18,25,True
USR_d718eb81f1ef,B,F,20대,android,위험중립형,organic,2024-10-20,30,False
USR_f4427892f75e,B,M,20대,ios,안정추구형,search,2024-05-08,97,False
USR_1aa5b719c65a,B,M,30대,android,적극투자형,ad,2024-07-07,63,False
USR_20a6dd4e7ad2,B,M,30대,ios,공격투자형,organic,2024-03-02,200,False
USR_bfd3b336b0df,B,F,20대,ios,위험중립형,organic,2025-02-02,150,False
USR_97c27dbc94de,B,M,30대,android,적극투자형,ad,2024-07-18,22,False
USR_a7e5f932a6e9,B,M,30대,android,안정형,organic,2024-09-14,78,False
USR_b20344b2e5a4,B,M,30대,ios,공격투자형,organic,2024-11-15,196,False
USR_669bdd60b13e,B,M,30대,ios,공격투자형,ad,2024-09-06,129,False
USR_a737ba583201,B,F,30대,android,위험중립형,organic,2025-01-01,160,False
USR_25ab028c1849,B,M,40대,android,적극투자형,organic,2024-06-12,62,True
USR_25e465232a4f,B,M,40대,android,위험중립형,search,2024-03-22,166,True
USR_4a17c2ec5ab6,B,F,20대,ios,안정형,organic,2024-12-29,66,False
USR_d00b9ccbd1ed,B,M,20대,ios,공격투자형,ad,2025-01-14,97,False
USR_c935ec1a51e6,B,M,20대,ios,적극투자형,ad,2024-03-30,13,False
USR_e3b9b0e325a6,B,M,30대,android,위험중립형,search,2025-01-27,71,True
USR_13d24e986cb2,B,F,30대,ios,안정형,organic,2024-04-22,16,False
USR_0d9d0c19b8d3,B,F,50대이상,ios,적극투자형,ad,2024-10-27,118,False
USR_287f933c50cc,B,F,50대이상,android,공격투자형,organic,2025-01-28,15,True
USR_2a82db51136d,B,M,40대,ios,위험중립형,search,2024-06-21,178,False
USR_bc3f7bb5d056,B,M,20대,ios,적극투자형,ad,2024-04-17,128,False
USR_845cf61b3e05,B,M,30대,ios,적극투자형,ad,2024-12-27,101,False
USR_e4587ee85c01,B,F,20대,android,안정추구형,organic,2024-12-20,186,False
USR_1139247d0a43,B,F,40대,ios,안정추구형,organic,2024-05-27,60,False
USR_2ef2c58ecae9,B,M,40대,ios,위험중립형,search,2024-12-01,124,True
USR_7313b72b042b,B,F,20대,android,위험중립형,ad,2024-08-31,183,False
USR_8b36f324d639,B,M,20대,android,안정추구형,organic,2024-10-03,148,True
USR_a101bb9f2e3a,B,M,20대,android,안정추구형,organic,2024-03-27,119,True
USR_d267114252a8,B,M,30대,android,안정형,organic,2024-04-25,24,False
USR_9afbeaadfb53,B,M,20대,ios,적극투자형,search,2024-12-29,172,False
USR_f38a0aa25c47,B,M,20대,android,안정추구형,organic,2024-06-11,21,False
USR_b9ed346cd8ad,B,F,30대,ios,공격투자형,organic,2024-03-08,140,True
USR_394743e778c6,B,M,40대,ios,적극투자형,organic,2024-03-05,171,False
USR_b22f4502aec7,B,F,20대,android,위험중립형,search,2025-01-05,192,False
USR_c7223b16773b,B,M,20대,ios,적극투자형,organic,2025-02-15,136,False
USR_f5be9ddff94b,B,M,30대,ios,적극투자형,organic,2025-02-28,158,False
USR_163f62870c17,B,M,40대,android,안정추구형,ad,2024-03-03,170,True
USR_1e2eeec920d4,B,F,20대,android,위험중립형,organic,2024-09-14,25,True
USR_7913b0f5c62f,B,M,30대,android,적극투자형,ad,2024-04-05,166,True
USR_3f20e620c3ab,B,F,50대이상,ios,위험중립형,search,2024-05-12,149,False
USR_d00216d6a516,B,F,20대,ios,안정추구형,search,2024-05-25,65,False
USR_b496674a5de9,B,M,40대,android,적극투자형,search,2024-07-01,106,True
USR_1fb3fe70bd9c,B,M,20대,android,위험중립형,organic,2024-06-01,156,False
USR_06f8ddbb720f,B,F,30대,ios,적극투자형,organic,2024-04-13,20,True
USR_9af5e9360393,B,M,20대,android,안정추구형,organic,2024-05-17,193,False
USR_da0113ef32d7,B,M,30대,ios,위험중립형,ad,2024-04-25,165,True
USR_d1c578a9f8f6,B,M,30대,ios,적극투자형,organic,2024-07-03,28,False
USR_8f1576dd9c7a,B,M,30대,android,적극투자형,organic,2024-04-24,188,False
USR_333b90fc6b30,B,M,30대,android,안정추구형,search,2025-02-03,189,True
USR_f4dc8b81e891,B,F,30대,ios,적극투자형,ad,2024-10-14,8,False
USR_ade0f3cae15e,B,M,50대이상,ios,공격투자형,organic,2024-12-15,104,False
USR_7c3767b9b99c,B,M,50대이상,android,공격투자형,search,2024-07-11,160,True
USR_b8eb46b59430,B,M,30대,android,안정형,organic,2024-05-21,66,True
USR_9f5100a03212,B,F,20대,android,적극투자형,organic,2025-01-02,106,True
USR_0f3aedec2f12,B,F,20대,ios,적극투자형,ad,2024-04-27,136,False
USR_3e39c8ebf729,B,M,30대,ios,적극투자형,search,2024-12-04,37,True
USR_ad71cf516bf4,B,F,20대,android,안정추구형,organic,2024-06-02,86,False
USR_66630943f259,B,M,20대,android,위험중립형,organic,2025-01-15,96,True
USR_8f04f9b63480,B,F,20대,android,공격투자형,organic,2024-10-27,95,True
USR_800f691f0124,B,M,40대,ios,위험중립형,ad,2024-03-30,68,True
USR_a7fff265d0cd,B,F,20대,ios,공격투자형,organic,2024-10-31,92,True
USR_44ea299ec612,B,M,30대,ios,적극투자형,ad,2024-05-31,92,True
USR_f79838c79c42,B,M,30대,ios,위험중립형,organic,2025-02-01,6,False
USR_74fbac630e92,B,F,20대,ios,공격투자형,organic,2024-10-24,109,False
USR_ee8d3851b985,B,M,30대,android,위험중립형,organic,2024-09-28,9,False
USR_a169a3918cdf,B,M,30대,ios,위험중립형,organic,2024-05-29,27,True
USR_b32fb6bb04a5,B,F,40대,ios,적극투자형,organic,2024-09-13,172,True
USR_97e0d3ef47f6,B,F,30대,ios,공격투자형,ad,2024-08-10,196,True
USR_9c4e9a2880a5,B,M,40대,ios,적극투자형,ad,2024-07-28,149,False
USR_035524ddac3b,B,F,40대,ios,적극투자형,organic,2025-02-05,176,False
USR_9eed3801786a,B,M,20대,android,안정형,search,2024-12-03,36,False
USR_5727f31b5222,B,M,30대,ios,적극투자형,search,2024-06-28,106,True
USR_cd22229c8ce4,B,F,30대,ios,적극투자형,search,2024-05-02,138,True
USR_f9a74e8195f8,B,M,20대,android,공격투자형,organic,2025-02-08,40,False
USR_9823e19c7d46,B,M,40대,ios,안정추구형,organic,2025-01-10,173,True
USR_221add012fff,B,M,30대,ios,적극투자형,search,2025-01-24,128,False
USR_8f75ce04fee7,B,F,30대,ios,위험중립형,organic,2024-04-12,84,False
USR_ffecbc85d346,B,M,40대,ios,적극투자형,organic,2024-05-11,92,True
USR_2086c53b0d74,B,F,30대,ios,공격투자형,organic,2024-12-10,91,True
USR_f18f06e399cb,B,F,20대,android,위험중립형,search,2024-03-18,117,True
USR_1f9c14c33e57,B,M,40대,android,안정형,organic,2024-08-09,143,True
USR_1462e0c685d9,B,F,30대,android,적극투자형,organic,2024-10-28,188,False
USR_9a9663188a27,B,F,30대,android,안정형,organic,2024-03-30,192,False
USR_7f4a49724714,B,M,30대,ios,적극투자형,ad,2025-01-02,98,False
USR_07d426965f84,B,F,20대,android,위험중립형,organic,2024-04-20,45,True
USR_873603483e64,B,F,20대,ios,안정추구형,search,2025-02-17,4,True
USR_689606d8c4d3,B,F,50대이상,ios,위험중립형,organic,2024-08-19,86,True
USR_dfb4bd787faa,B,M,20대,ios,안정추구형,search,2024-11-03,99,True
USR_22d510404d20,B,M,30대,ios,안정추구형,organic,2024-11-22,181,False
USR_6c61a6da19ff,B,M,20대,ios,적극투자형,ad,2024-05-15,127,True
USR_dfe7ec5a4c5b,B,F,40대,android,위험중립형,ad,2024-06-02,116,True
USR_48ccc68ae7f2,B,M,20대,ios,적극투자형,ad,2024-07-04,139,False
USR_8e5577533d24,B,F,30대,ios,위험중립형,organic,2024-09-13,198,False
USR_bc954acc5b18,B,F,20대,android,안정형,organic,2024-09-07,24,True
USR_620c42b42bcf,B,M,50대이상,android,안정추구형,organic,2024-08-21,31,True
USR_8c1e8ed4443c,B,F,30대,android,위험중립형,organic,2024-10-06,12,True
USR_f42e9ff8a741,B,F,40대,ios,적극투자형,organic,2024-09-03,180,True
USR_24c494c3d6c2,B,F,40대,android,적극투자형,ad,2024-09-04,125,False
USR_3088fb9cf464,B,F,40대,ios,위험중립형,organic,2024-10-12,118,False
USR_a4fcc693851b,B,M,30대,ios,적극투자형,search,2024-09-01,74,False
USR_a28bf42577e5,B,M,30대,ios,위험중립형,organic,2024-06-16,127,False
USR_1e8936eda090,B,M,30대,ios,적극투자형,ad,2024-11-09,2,True
USR_5a149b0ff0a3,B,F,50대이상,android,위험중립형,search,2024-06-05,178,False
USR_f1196ec9b785,B,M,30대,ios,적극투자형,ad,2024-12-12,108,True
USR_42c1dce3e94a,B,F,30대,ios,공격투자형,organic,2024-03-27,63,False
USR_8e59b0cf832c,B,F,20대,ios,적극투자형,organic,2024-11-23,157,False
USR_4184be7d7175,B,M,50대이상,ios,적극투자형,organic,2024-11-10,167,False
USR_51a0c9c7d1bb,B,M,30대,android,안정형,search,2024-07-21,85,False
USR_4c83ff891051,B,M,40대,android,위험중립형,organic,2024-03-04,102,True
USR_894afa7b88a3,B,M,20대,ios,적극투자형,ad,2024-04-24,49,False
USR_c97db5a43157,B,F,20대,android,안정형,organic,2024-11-07,198,False
USR_1a2626c6c4dc,B,M,30대,android,공격투자형,ad,2024-06-17,194,False
USR_318e917ae914,B,F,30대,ios,적극투자형,search,2024-05-02,162,False
USR_504d34161254,B,M,20대,android,안정추구형,ad,2024-12-04,25,False
USR_70d6d8b5bd60,B,F,40대,ios,위험중립형,ad,2024-12-03,183,True
USR_f03a42421237,B,M,20대,ios,안정추구형,organic,2024-03-14,105,False
USR_c72a954f687c,B,M,20대,ios,적극투자형,organic,2025-01-29,66,True
USR_78a8e596ce62,B,M,30대,ios,위험중립형,ad,2024-05-04,34,False
USR_5bfbb5f0283b,B,M,30대,ios,공격투자형,ad,2024-08-26,61,False
USR_defeb89b2c60,B,F,30대,ios,안정추구형,ad,2024-12-14,57,True
USR_20a0bfd1b613,B,M,20대,android,적극투자형,ad,2024-09-10,189,True
USR_a7797a606d15,B,M,30대,android,안정추구형,organic,2024-12-22,132,False
USR_6948f6aa5e11,B,M,30대,ios,안정형,search,2024-04-28,90,False
USR_8942c24dfbec,B,F,30대,ios,위험중립형,ad,2024-12-19,171,True
USR_ba5619b6b082,B,M,30대,ios,적극투자형,ad,2024-03-06,103,True
USR_dc1955b06111,B,F,30대,ios,적극투자형,search,2024-05-09,150,True
USR_cb646666f76a,B,M,50대이상,android,안정형,organic,2024-04-29,138,True
USR_59fcb022c359,B,F,50대이상,ios,적극투자형,search,2024-07-15,104,True
USR_c1aeb2eed4ae,B,M,20대,android,안정추구형,organic,2024-12-05,141,False
USR_10bf5dc137e5,B,M,30대,ios,위험중립형,organic,2024-11-11,24,False
USR_13688ef27f39,B,M,20대,android,적극투자형,search,2024-07-15,171,True
USR_ec72296e577b,B,M,30대,ios,안정추구형,organic,2024-03-23,142,True
USR_615c93e1fa80,B,F,30대,ios,안정형,organic,2024-07-10,182,True
USR_940134ee182a,B,M,30대,android,적극투자형,ad,2025-01-13,69,False
USR_b35fabd22dda,B,M,30대,ios,위험중립형,ad,2025-01-25,163,False
USR_6b5f98f003a0,B,F,20대,android,공격투자형,organic,2024-05-07,130,False
USR_48af768b0d0c,B,M,30대,ios,위험중립형,search,2024-07-25,87,False
USR_ef2acbc7df8b,B,F,20대,ios,위험중립형,organic,2024-11-13,107,True
USR_0f176c021d8e,B,F,50대이상,ios,안정형,ad,2024-07-23,87,False
USR_a20b0b714b8d,B,M,20대,ios,안정형,search,2024-06-15,49,True
USR_054907d3521d,B,M,20대,ios,적극투자형,ad,2025-02-14,8,True
USR_d2dadd176539,B,F,30대,ios,안정형,organic,2024-08-19,154,True
USR_d07d7ab3c25f,B,F,30대,android,적극투자형,organic,2024-12-04,118,True
USR_c10009d412ed,B,M,30대,ios,안정형,ad,2024-09-23,82,True
USR_f86442823a15,B,F,20대,android,공격투자형,ad,2025-02-11,79,False
USR_4a3f89db5f61,B,M,50대이상,ios,위험중립형,search,2024-03-17,22,False
USR_43bf414e4922,B,F,20대,ios,위험중립형,ad,2024-03-02,112,False
USR_fca3cc474ba3,B,F,40대,ios,안정형,search,2024-08-07,77,True
USR_0ea7a485ebb4,B,F,30대,android,적극투자형,search,2024-09-05,118,False
USR_1c9b8b09312e,B,M,50대이상,android,공격투자형,search,2024-11-21,141,False
USR_47021fc7086b,B,F,30대,ios,적극투자형,organic,2024-04-29,122,True
USR_a36715c6933d,B,F,20대,ios,위험중립형,organic,2024-10-08,1,False
USR_60e2c1120e27,B,M,40대,android,적극투자형,organic,2024-09-19,164,False
USR_525f93c119ea,B,F,30대,ios,안정추구형,organic,2024-07-20,57,False
USR_5182ff8b00af,B,M,20대,android,적극투자형,search,2024-04-29,170,False
USR_04d89a3dbe52,B,M,30대,android,적극투자형,organic,2024-07-30,122,False
USR_748760f69f3f,B,F,20대,android,안정추구형,organic,2024-04-07,60,False
USR_b2f668463090,B,M,30대,ios,안정형,search,2024-12-08,74,False
USR_99f6f099f5f8,B,F,30대,android,적극투자형,search,2024-03-11,55,True
USR_6b95c1468311,B,M,30대,android,적극투자형,organic,2024-05-25,14,True
USR_885f49654536,B,M,20대,android,위험중립형,organic,2024-10-31,107,False
USR_cd25a5507be9,B,F,40대,ios,안정형,organic,2024-10-28,3,True
USR_09ed81675786,B,F,20대,android,안정추구형,organic,2024-12-03,41,True
USR_8d9f0e461d32,B,M,20대,android,적극투자형,search,2024-09-09,93,False
USR_102f630d73cf,B,F,30대,android,위험중립형,organic,2024-08-09,108,False
USR_8c07a5126354,B,F,30대,ios,적극투자형,ad,2024-10-29,124,True
USR_761d51742562,B,F,20대,android,공격투자형,organic,2024-06-12,159,True
USR_a1c7810ed9b0,B,F,20대,ios,위험중립형,ad,2024-07-31,147,True
USR_7ff72abe654a,B,M,30대,android,안정추구형,organic,2024-08-09,154,False
USR_78e884bc0528,B,F,20대,ios,위험중립형,organic,2024-07-30,149,False
USR_33f0b97fdb22,B,M,30대,ios,안정추구형,organic,2024-04-07,161,False
USR_3d7b5648a378,B,F,30대,ios,적극투자형,ad,2024-04-18,90,False
USR_13571f25be75,B,F,40대,android,적극투자형,organic,2024-12-01,11,False
USR_662575155ea5,B,F,30대,android,안정형,search,2025-01-17,87,False
USR_b77ccb2f4483,B,M,30대,ios,위험중립형,organic,2024-08-26,34,True
USR_8c0564cd7d17,B,F,40대,ios,안정형,ad,2024-05-02,150,True
USR_52dafc389d92,B,M,20대,android,공격투자형,organic,2024-08-24,186,True
USR_a6c31a406ae4,B,F,30대,ios,적극투자형,ad,2025-01-22,133,False
USR_38ad24b4384c,B,M,50대이상,ios,적극투자형,organic,2025-02-06,47,True
USR_798bbb453606,B,F,50대이상,android,안정추구형,ad,2024-04-28,163,False
USR_d3fcb03499f9,B,F,30대,ios,공격투자형,ad,2024-09-01,139,False
USR_be5204b07eb6,B,F,30대,ios,공격투자형,organic,2024-05-01,64,False
USR_cb6fdc71cf6a,B,F,40대,android,적극투자형,organic,2024-11-06,120,True
USR_164e92e49235,B,M,40대,android,안정추구형,organic,2024-09-11,111,True
USR_e24d86143be5,B,M,30대,ios,적극투자형,ad,2024-08-07,175,True
USR_4a1936fae70f,B,M,30대,ios,공격투자형,ad,2024-09-30,103,True
USR_dc2e27292481,B,M,20대,ios,적극투자형,organic,2024-04-29,108,True
USR_07abc15a463f,B,F,30대,ios,안정추구형,ad,2024-05-10,77,True
USR_a3139f7d7f04,B,M,30대,ios,공격투자형,search,2025-01-11,196,True
USR_c428d604ff4d,B,F,20대,ios,안정추구형,organic,2024-12-29,22,False
USR_7c6d554ba8dd,B,M,30대,android,공격투자형,organic,2025-01-21,15,False
USR_0584a302ee72,B,F,40대,android,위험중립형,ad,2024-03-11,108,False
USR_ba4f0f6b6539,B,F,30대,ios,적극투자형,organic,2024-09-01,17,False
USR_5a461a049f14,B,F,20대,ios,적극투자형,search,2024-10-06,61,True
USR_095a95d09a89,B,M,30대,android,공격투자형,organic,2024-06-12,142,False
USR_3740a5d0ba3a,B,F,40대,ios,적극투자형,ad,2024-04-09,145,True
USR_4eb524e475b3,B,F,20대,ios,공격투자형,ad,2024-07-27,61,False
USR_e7bb64a6aee7,B,F,30대,android,공격투자형,organic,2024-08-14,45,True
USR_35b38e001977,B,M,30대,android,적극투자형,organic,2024-07-05,29,True
USR_d1ce5331db60,B,M,50대이상,ios,적극투자형,organic,2024-04-17,105,True
USR_96a921b55bf3,B,M,40대,ios,안정추구형,search,2024-08-14,146,False
USR_14d5dd6ad437,B,M,40대,android,위험중립형,organic,2025-01-27,196,True
USR_d711cd7a0476,B,F,20대,android,안정형,ad,2024-12-02,44,False
USR_f3c4d12e6eed,B,F,30대,ios,위험중립형,organic,2024-11-08,107,False
USR_80999954e850,B,F,30대,ios,위험중립형,organic,2024-11-27,43,True
USR_e0dfee36e542,B,F,40대,ios,안정추구형,ad,2024-07-13,52,True
USR_09a076b6b2f0,B,M,20대,ios,적극투자형,organic,2024-11-27,71,False
USR_58cf6fb6caca,B,M,40대,android,안정추구형,organic,2024-04-15,18,False
USR_50ace6046354,B,F,20대,android,적극투자형,organic,2024-03-12,75,True
USR_acea3e6a394e,B,M,40대,android,적극투자형,organic,2024-11-29,101,True
USR_9ee6edf6fd65,B,M,20대,ios,적극투자형,ad,2024-06-12,64,True
USR_09f55917cc15,B,F,20대,android,공격투자형,organic,2024-04-11,76,False
USR_414da4063146,B,M,50대이상,android,안정형,search,2025-01-28,187,False
USR_759f6087c25b,B,F,30대,ios,위험중립형,ad,2024-09-03,159,True
USR_221ccd312e42,B,F,20대,ios,적극투자형,organic,2025-02-11,154,False
USR_012b7cc06446,B,M,30대,ios,공격투자형,ad,2025-01-01,112,False
USR_65b480f074b8,B,M,20대,android,위험중립형,organic,2025-02-27,199,True
USR_2930df508055,B,M,40대,android,공격투자형,ad,2024-05-08,55,True
USR_9ff2e93fa2dd,B,M,20대,ios,위험중립형,organic,2024-12-11,49,False
USR_a3a0d082b74d,B,M,30대,android,안정추구형,organic,2024-09-27,3,False
USR_c9c4c52d1cbb,B,F,30대,android,안정추구형,ad,2024-08-29,145,False
USR_ee43f13bda74,B,M,20대,android,위험중립형,organic,2025-01-05,141,False
USR_c8c01692bc7c,B,M,40대,android,공격투자형,organic,2024-08-08,157,True
USR_89c33ec32ef2,B,M,40대,android,적극투자형,organic,2024-07-16,94,False
USR_7418fcd2e682,B,M,40대,ios,위험중립형,search,2024-12-06,36,True
